policy_id,customer_id,policy_type,premium,coverage_amount,deductible,policy_start_date,policy_end_date,policy_status,first_name,last_name,age,gender,marital_status,region,income,credit_score,employment_status,engagement_score,mobile_app_logins,response_time_minutes,risk_zone,past_claim_count,past_claim_amount_total,max_severity,last_claim_date,days_since_last_claim,driving_score,bmi,smoker_flag,property_risk_index,raw_text,sentiment_score,will_file_claim
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,100678.6115578834,776,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,91.84249883856559,20.923013277993455,0,2,Car vandalized overnight,0.03643796415718899,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59987.949587264644,629,Student,55,8,200,3,0,0.0,1.0,,9999.0,77.3942502984816,28.885483995571644,0,4,Water leak caused interior damage,-0.06987486619596321,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,79651.56462655045,748,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,66.96322253000098,21.551855546872734,0,4,Severe collision with significant damage,0.35326125351331994,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,113781.63959990854,691,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,79.54029439894114,18.526177791988253,1,4,"Small scratch, almost no damage",-0.22687673470986747,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,90513.0991453429,742,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,73.37004138178064,24.21949384312523,0,4,Theft incident reported in neighborhood,0.005293119902402638,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,122734.34298080433,720,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,63.846711902289805,24.205621478578458,0,2,Car vandalized overnight,0.04123336672052809,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,67467.76766131572,650,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,83.8998621233865,28.451773629396204,0,2,Windshield cracked by falling debris,-0.030133594227933193,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,139502.71513747852,786,Employed,88,25,20,1,0,0.0,1.0,,9999.0,87.50716214077998,15.520318532053214,0,1,Minor accident but resolved quickly,0.05416723922548339,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,84024.68143514304,684,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,68.08955476750252,16.650493004921803,0,2,Water leak caused interior damage,0.05610451151611352,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,72135.77551706402,619,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,69.1322146151968,23.626274824554166,0,5,Severe collision with significant damage,0.32819253553645455,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97581.48888559308,758,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,83.93575326649582,20.923013277993455,0,2,Car vandalized overnight,0.0253302013750992,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59876.19740827226,604,Student,55,8,200,3,0,0.0,1.0,,9999.0,81.05988129711446,28.885483995571644,0,4,Water leak caused interior damage,0.022542843324420768,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,82026.93864994735,714,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,64.76281351339912,21.551855546872734,0,4,Severe collision with significant damage,0.2918123402484004,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109197.14820665086,690,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,73.93659773221401,18.526177791988253,1,4,"Small scratch, almost no damage",-0.19754372913799872,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,81375.8568219909,714,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,71.33442589678388,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.02832835972644846,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,123899.40113878452,706,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,70.76437057777487,24.205621478578458,0,2,Car vandalized overnight,0.0027527310993480814,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,67058.17311118123,643,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,82.28311048998783,28.451773629396204,0,2,Windshield cracked by falling debris,-0.017909128198277825,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,135408.51568348415,746,Employed,88,25,20,1,0,0.0,1.0,,9999.0,88.99072034646751,15.520318532053214,0,1,Minor accident but resolved quickly,0.22279624177831212,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,92204.27098190362,711,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,61.45229813592121,16.650493004921803,0,2,Water leak caused interior damage,0.06717451040920314,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,75155.51043169179,640,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,62.96102524791092,23.626274824554166,0,5,Severe collision with significant damage,0.28438327081146386,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,100173.08677897716,758,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,87.2220589487925,20.923013277993455,0,2,Car vandalized overnight,0.11294135609540944,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,64121.89368174332,611,Student,55,8,200,3,0,0.0,1.0,,9999.0,85.46769571447791,28.885483995571644,0,4,Water leak caused interior damage,-0.033915336625759816,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,80605.4778982815,714,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,63.37930472038508,21.551855546872734,0,4,Severe collision with significant damage,0.4801218338490919,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,113451.18794316196,694,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,74.63644483183879,18.526177791988253,1,4,"Small scratch, almost no damage",-0.26281047860699924,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,87178.66977727356,759,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,69.26663063743034,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.017045835304596756,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,128067.55017674767,663,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,65.71408922550533,24.205621478578458,0,2,Car vandalized overnight,-0.012366386653891125,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,69637.65367147652,643,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,72.840517041245,28.451773629396204,0,2,Windshield cracked by falling debris,-0.020039482248974505,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,137551.8930806031,770,Employed,88,25,20,1,0,0.0,1.0,,9999.0,84.2636389532051,15.520318532053214,0,1,Minor accident but resolved quickly,0.2678864935578278,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,94406.62685598547,704,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,67.66996222395493,16.650493004921803,0,2,Water leak caused interior damage,-0.0038181599660317106,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,75254.47103980069,655,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.58569969416513,23.626274824554166,0,5,Severe collision with significant damage,0.3598851783730655,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97448.58761308223,778,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,95.74853159677409,20.923013277993455,0,2,Car vandalized overnight,0.003850537874647204,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,58103.41767550617,622,Student,55,8,200,3,0,0.0,1.0,,9999.0,83.52123024066482,28.885483995571644,0,4,Water leak caused interior damage,-0.048366759846235265,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,78141.97229799005,730,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,61.93077161753923,21.551855546872734,0,4,Severe collision with significant damage,0.45485602671451253,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,106198.67612721313,671,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,72.84344915606952,18.526177791988253,1,4,"Small scratch, almost no damage",-0.3235540417846566,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,86271.22067680754,704,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,81.49113757879157,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.030700430353570264,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,117481.93380780367,701,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,74.98099834387972,24.205621478578458,0,2,Car vandalized overnight,0.04683301549233961,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,68779.41128480739,652,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,68.99526948302619,28.451773629396204,0,2,Windshield cracked by falling debris,0.0021176065383715983,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,134365.30222515744,798,Employed,88,25,20,1,0,0.0,1.0,,9999.0,88.64778877278312,15.520318532053214,0,1,Minor accident but resolved quickly,0.169127425791669,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,89833.51402682994,714,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,66.18264627173305,16.650493004921803,0,2,Water leak caused interior damage,0.07665820583427152,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,77224.22659131543,623,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,69.7868370768496,23.626274824554166,0,5,Severe collision with significant damage,0.425190077416624,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,97832.40350244581,763,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,96.72122628273472,20.923013277993455,0,2,Car vandalized overnight,0.006873817257057262,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,62555.56418374709,618,Student,55,8,200,3,0,0.0,1.0,,9999.0,77.27298867252371,28.885483995571644,0,4,Water leak caused interior damage,0.10446713249258993,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,86269.23146655581,740,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,56.12351331012493,21.551855546872734,0,4,Severe collision with significant damage,0.3435831925601883,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,111372.43633180704,702,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.82675132362863,18.526177791988253,1,4,"Small scratch, almost no damage",-0.25501548204962765,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,81871.61725891012,705,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,81.52042611055161,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.0015220165751383206,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,117539.92795464082,672,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,67.12578925986668,24.205621478578458,0,2,Car vandalized overnight,-0.005121088300848986,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,67006.94839685955,648,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,74.95211253664966,28.451773629396204,0,2,Windshield cracked by falling debris,-0.05346053284805802,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,132620.43881172175,801,Employed,88,25,20,1,0,0.0,1.0,,9999.0,86.52732065538551,15.520318532053214,0,1,Minor accident but resolved quickly,0.06248417540864175,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,86035.2787615598,700,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,70.5909809718449,16.650493004921803,0,2,Water leak caused interior damage,0.020860078718959677,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,75617.62910784676,646,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.37251275146991,23.626274824554166,0,5,Severe collision with significant damage,0.34332631072246717,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,99115.21067309681,776,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,90.26559498746009,20.923013277993455,0,2,Car vandalized overnight,0.095390439449064,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,60758.883534232235,621,Student,55,8,200,3,0,0.0,1.0,,9999.0,79.32042841279467,28.885483995571644,0,4,Water leak caused interior damage,-0.0036271161617619746,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,84745.54964886115,754,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,64.06478891908952,21.551855546872734,0,4,Severe collision with significant damage,0.36242553712542547,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109054.58866430256,713,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,79.3158898300405,18.526177791988253,1,4,"Small scratch, almost no damage",-0.19528301067986728,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,80258.31998127875,712,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,74.04625023667802,24.21949384312523,0,4,Theft incident reported in neighborhood,0.02010963187238609,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,118404.4300309858,659,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,66.61848214521667,24.205621478578458,0,2,Car vandalized overnight,-0.008775871389352442,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,71081.70086846656,640,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,80.96267385720734,28.451773629396204,0,2,Windshield cracked by falling debris,-0.03203658738822217,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,137707.0810828678,781,Employed,88,25,20,1,0,0.0,1.0,,9999.0,84.3286569802217,15.520318532053214,0,1,Minor accident but resolved quickly,0.3245517568666204,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,92074.55859045427,705,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,63.669278740030656,16.650493004921803,0,2,Water leak caused interior damage,0.01808928811308693,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,72501.17310735158,669,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,62.14909935123546,23.626274824554166,0,5,Severe collision with significant damage,0.4292214788692198,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,103007.6104721308,770,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,92.34659743919492,20.923013277993455,0,2,Car vandalized overnight,-0.05114727601167477,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,63907.596312148264,619,Student,55,8,200,3,0,0.0,1.0,,9999.0,78.78826887750984,28.885483995571644,0,4,Water leak caused interior damage,-0.02889926932118374,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,77218.31348044009,733,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,59.11184678446432,21.551855546872734,0,4,Severe collision with significant damage,0.4806172944145144,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109833.7196098299,685,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,79.92595477226786,18.526177791988253,1,4,"Small scratch, almost no damage",-0.18015345303221825,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,93081.60785472844,692,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,73.73840118983306,24.21949384312523,0,4,Theft incident reported in neighborhood,0.022881105186664162,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,117040.50289414646,689,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,64.85411607059824,24.205621478578458,0,2,Car vandalized overnight,-0.019078544589851178,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,61179.6533230251,698,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,76.9895482217005,28.451773629396204,0,2,Windshield cracked by falling debris,-0.011701788597828798,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,140531.6177378592,762,Employed,88,25,20,1,0,0.0,1.0,,9999.0,94.19125271476787,15.520318532053214,0,1,Minor accident but resolved quickly,0.10786112990386021,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,94546.41908681823,683,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,65.61031071733368,16.650493004921803,0,2,Water leak caused interior damage,-0.05784246650693207,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,73172.1307056903,669,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,69.49171197307217,23.626274824554166,0,5,Severe collision with significant damage,0.42119220921305073,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,99548.03287252765,781,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,91.85887386789253,20.923013277993455,0,2,Car vandalized overnight,0.026941561139602922,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,55100.25979924419,612,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.98230994186054,28.885483995571644,0,4,Water leak caused interior damage,0.036803940817113655,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,80355.80909043881,750,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,69.45059396747763,21.551855546872734,0,4,Severe collision with significant damage,0.35815510060188677,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,114663.6548614856,678,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,73.68225650450246,18.526177791988253,1,4,"Small scratch, almost no damage",-0.23721805124334183,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,82829.58063296688,719,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,71.78723046393345,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.021602188248706723,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,123508.40791514517,704,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,64.08896176184581,24.205621478578458,0,2,Car vandalized overnight,-0.03636540313851532,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,69854.89542956173,681,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,77.19438879600914,28.451773629396204,0,2,Windshield cracked by falling debris,0.0833531218071088,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,137311.26756352457,763,Employed,88,25,20,1,0,0.0,1.0,,9999.0,84.48817164553418,15.520318532053214,0,1,Minor accident but resolved quickly,0.1477420315087038,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,88062.76327765452,729,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,67.78032315078127,16.650493004921803,0,2,Water leak caused interior damage,0.02537271691432702,1
